transaction_id,transaction_date,branch_id,product_id,quantity,unit_price,discount_pct,revenue,cost
TRX0000338,2023-01-16,BR008,PD014,26.0,3300,0.0,85800.0,70200
TRX0000339,2023-01-17,BR005,PD014,39.0,3300,0.0,128700.0,105300
TRX0000340,2023-01-17,BR001,PD016,18.0,11000,0.1,178200.0,153000
TRX0000341,2023-01-17,BR005,PD018,19.0,3500,0.1,59850.0,47500
TRX0000342,2023-01-17,BR007,PD002,424.0,15000,0.1,5724000.0,5088000
TRX0000343,2023-01-17,BR002,PD014,22.0,3300,0.0,72600.0,59400
TRX0000344,2023-01-17,BR005,PD007,369.0,3300,0.05,1156815.0,996300
TRX0000345,2023-01-17,BR006,PD010,22.0,6500,0.15,121550.0,105600
TRX0000346,2023-01-17,BR003,PD013,14.0,14500,0.1,182700.0,161000
TRX0000347,2023-01-17,BR007,PD007,130.0,3300,0.0,429000.0,351000
TRX0000348,2023-01-17,BR001,PD009,28.0,2000,0.0,56000.0,42000
TRX0000349,2023-01-17,BR001,PD012,7.0,18500,0.0,129500.0,105000
TRX0000350,2023-01-17,BR003,PD015,36.0,1800,0.0,64800.0,43200
TRX0000351,2023-01-17,BR008,PD018,40.0,3500,0.0,140000.0,100000
TRX0000352,2023-01-18,BR004,PD013,22.0,14500,0.0,319000.0,253000
TRX0000353,2023-01-18,BR003,PD012,29.0,18500,0.1,482850.0,435000
TRX0000354,2023-01-18,BR001,PD013,301.0,14500,0.15,3709825.0,3461500
TRX0000355,2023-01-18,BR002,PD001,21.0,22000,0.0,462000.0,388500
TRX0000356,2023-01-18,BR006,PD019,20.0,2500,0.05,47500.0,36000
TRX0000357,2023-01-18,BR004,PD009,11.0,2000,0.05,20900.0,16500
TRX0000358,2023-01-18,BR006,PD006,310.0,3500,0.15,922250.0,868000
TRX0000359,2023-01-18,BR001,PD003,5.0,6000,0.0,30000.0,22500
TRX0000360,2023-01-18,BR003,PD004,30.0,28000,0.05,798000.0,660000
TRX0000361,2023-01-18,BR001,PD004,38.0,28000,0.05,1010800.0,836000
TRX0000362,2023-01-18,BR001,PD023,17.0,12000,0.1,183600.0,161500
TRX0000363,2023-01-18,BR003,PD015,1.0,1800,0.1,1620.0,1200
TRX0000364,2023-01-18,BR007,PD014,6.0,3300,0.0,19800.0,16200
TRX0000365,2023-01-18,BR001,PD007,39.0,3300,0.05,122265.0,105300
TRX0000366,2023-01-18,BR006,PD018,13.0,3500,0.0,45500.0,32500
TRX0000367,2023-01-18,BR002,PD016,162.0,11000,0.1,1603800.0,1377000
TRX0000368,2023-01-18,BR006,PD015,10.0,1800,0.15,15300.0,12000
TRX0000369,2023-01-18,BR006,PD009,19.0,2000,0.0,38000.0,28500
TRX0000370,2023-01-18,BR008,PD003,12.0,6000,0.0,72000.0,54000
TRX0000371,2023-01-18,BR003,PD006,23.0,3500,0.1,72450.0,64400
TRX0000372,2023-01-18,BR007,PD019,28.0,2500,0.0,70000.0,50400
TRX0000373,2023-01-18,BR004,PD025,1.0,34000,0.05,32300.0,28000
TRX0000374,2023-01-18,BR002,PD023,27.0,12000,0.0,324000.0,256500
TRX0000375,2023-01-19,BR007,PD017,21.0,15500,0.0,325500.0,252000
TRX0000376,2023-01-19,BR002,PD006,18.0,3500,0.0,63000.0,50400
TRX0000377,2023-01-19,BR008,PD019,18.0,2500,0.15,38250.0,32400
TRX0000378,2023-01-19,BR003,PD008,300.0,11000,0.15,2805000.0,2550000
TRX0000379,2023-01-19,BR001,PD017,35.0,15500,0.05,515375.0,420000
TRX0000380,2023-01-19,BR008,PD021,5.0,3000,0.0,15000.0,11000
TRX0000381,2023-01-19,BR001,PD024,12.0,92000,0.15,938400.0,936000
TRX0000382,2023-01-19,BR002,PD014,87.0,3300,0.15,244035.0,234900
TRX0000383,2023-01-19,BR001,PD019,36.0,2500,0.0,90000.0,64800
TRX0000384,2023-01-19,BR004,PD016,31.0,11000,0.05,323950.0,263500
TRX0000385,2023-01-19,BR004,PD017,28.0,15500,0.1,390600.0,336000
TRX0000386,2023-01-19,BR001,PD016,266.0,11000,0.05,2779700.0,2261000
TRX0000387,2023-01-19,BR002,PD025,37.0,34000,0.15,1069300.0,1036000
TRX0000388,2023-01-19,BR006,PD016,37.0,11000,0.15,345950.0,314500
TRX0000389,2023-01-19,BR008,PD023,4.0,12000,0.0,48000.0,38000
TRX0000390,2023-01-19,BR001,PD021,33.0,3000,0.0,99000.0,72600
TRX0000391,2023-01-19,BR008,PD024,208.0,92000,0.0,19136000.0,16224000
TRX0000392,2023-01-19,BR005,PD024,5.0,92000,0.05,437000.0,390000
TRX0000393,2023-01-19,BR004,PD013,351.0,14500,0.1,4580550.0,4036500
TRX0000394,2023-01-19,BR002,PD003,27.0,6000,0.05,153900.0,121500
TRX0000395,2023-01-19,BR006,PD001,25.0,22000,0.0,550000.0,462500
TRX0000396,2023-01-19,BR006,PD005,81.0,24000,0.05,1846800.0,1579500
TRX0000397,2023-01-19,BR004,PD002,29.0,15000,0.0,435000.0,348000
TRX0000398,2023-01-20,BR004,PD024,11.0,92000,0.05,961400.0,858000
TRX0000399,2023-01-20,BR006,PD025,35.0,34000,0.15,1011500.0,980000
TRX0000400,2023-01-20,BR002,PD008,25.0,11000,0.15,233750.0,212500
TRX0000401,2023-01-20,BR002,PD010,16.0,6500,0.15,88400.0,76800
TRX0000402,2023-01-20,BR005,PD016,164.0,11000,0.0,1804000.0,1394000
TRX0000403,2023-01-20,BR002,PD004,16.0,28000,0.15,380800.0,352000
TRX0000404,2023-01-20,BR003,PD018,119.0,3500,0.1,374850.0,297500
TRX0000405,2023-01-20,BR007,PD019,22.0,2500,0.1,49500.0,39600
TRX0000406,2023-01-20,BR001,PD012,31.0,18500,0.0,573500.0,465000
TRX0000407,2023-01-20,BR001,PD021,141.0,3000,0.0,423000.0,310200
TRX0000408,2023-01-20,BR001,PD007,19.0,3300,0.0,62700.0,51300
TRX0000409,2023-01-20,BR006,PD013,149.0,14500,0.05,2052475.0,1713500
TRX0000410,2023-01-20,BR004,PD014,7.0,3300,0.0,23100.0,18900
TRX0000411,2023-01-20,BR005,PD007,10.0,3300,0.0,33000.0,27000
TRX0000412,2023-01-20,BR006,PD014,1.0,3300,0.0,3300.0,2700
TRX0000413,2023-01-20,BR004,PD001,90.0,22000,0.05,1881000.0,1665000
TRX0000414,2023-01-20,BR003,PD019,1.0,2500,0.15,2125.0,1800
TRX0000415,2023-01-20,BR003,PD025,39.0,34000,0.05,1259700.0,1092000
TRX0000416,2023-01-20,BR005,PD016,28.0,11000,0.15,261800.0,238000
TRX0000417,2023-01-20,BR001,PD025,27.0,34000,0.0,918000.0,756000
TRX0000418,2023-01-20,BR002,PD001,40.0,22000,0.0,880000.0,740000
TRX0000419,2023-01-20,BR006,PD011,21.0,20000,0.0,420000.0,346500
TRX0000420,2023-01-20,BR003,PD006,243.0,3500,0.15,722925.0,680400
TRX0000421,2023-01-20,BR001,PD016,1.0,11000,0.0,11000.0,8500
TRX0000422,2023-01-21,BR001,PD015,2.0,1800,0.15,3060.0,2400
TRX0000423,2023-01-21,BR001,PD019,11.0,2500,0.0,27500.0,19800
TRX0000424,2023-01-21,BR006,PD019,25.0,2500,0.0,62500.0,45000
TRX0000425,2023-01-21,BR008,PD014,15.0,3300,0.15,42075.0,40500
TRX0000426,2023-01-21,BR002,PD022,473.0,45000,0.1,19156500.0,17974000
TRX0000427,2023-01-21,BR002,PD001,131.0,22000,0.15,2449700.0,2423500
TRX0000428,2023-01-21,BR005,PD011,28.0,20000,0.0,560000.0,462000
TRX0000429,2023-01-21,BR005,PD020,13.0,2200,0.05,27170.0,19500
TRX0000430,2023-01-21,BR002,PD005,27.0,24000,0.0,648000.0,526500
TRX0000431,2023-01-21,BR002,PD018,4.0,3500,0.0,14000.0,10000
TRX0000432,2023-01-21,BR008,PD014,45.0,3300,0.0,148500.0,121500
TRX0000433,2023-01-21,BR003,PD002,47.0,15000,0.0,705000.0,564000
TRX0000434,2023-01-21,BR006,PD005,29.0,24000,0.15,591600.0,565500
TRX0000435,2023-01-21,BR001,PD001,44.0,22000,0.1,871200.0,814000
TRX0000436,2023-01-21,BR004,PD012,483.0,18500,0.0,8935500.0,7245000
TRX0000437,2023-01-21,BR008,PD006,4.0,3500,0.15,11900.0,11200
TRX0000438,2023-01-21,BR008,PD012,11.0,18500,0.1,183150.0,165000
TRX0000439,2023-01-21,BR003,PD006,15.0,3500,0.0,52500.0,42000
TRX0000440,2023-01-21,BR004,PD008,25.0,11000,0.1,247500.0,212500
TRX0000441,2023-01-21,BR004,PD021,25.0,3000,0.0,75000.0,55000
TRX0000442,2023-01-21,BR003,PD010,46.0,6500,0.0,299000.0,220800
TRX0000443,2023-01-21,BR001,PD014,20.0,3300,0.15,56100.0,54000
TRX0000444,2023-01-21,BR001,PD007,38.0,3300,0.0,125400.0,102600
TRX0000445,2023-01-22,BR005,PD017,36.0,15500,0.05,530100.0,432000
TRX0000446,2023-01-22,BR005,PD013,22.0,14500,0.0,319000.0,253000
TRX0000447,2023-01-22,BR006,PD013,292.0,14500,0.1,3810600.0,3358000
TRX0000448,2023-01-22,BR008,PD014,9.0,3300,0.0,29700.0,24300
TRX0000449,2023-01-22,BR005,PD019,4.0,2500,0.15,8500.0,7200
TRX0000450,2023-01-22,BR006,PD001,35.0,22000,0.0,770000.0,647500
TRX0000451,2023-01-22,BR005,PD024,331.0,92000,0.15,25884200.0,25818000
TRX0000452,2023-01-22,BR001,PD014,30.0,3300,0.1,89100.0,81000
TRX0000453,2023-01-22,BR004,PD006,9.0,3500,0.15,26775.0,25200
TRX0000454,2023-01-22,BR006,PD023,18.0,12000,0.0,216000.0,171000
TRX0000455,2023-01-22,BR002,PD015,31.0,1800,0.0,55800.0,37200
TRX0000456,2023-01-22,BR003,PD009,1.0,2000,0.1,1800.0,1500
TRX0000457,2023-01-22,BR005,PD007,4.0,3300,0.0,13200.0,10800
TRX0000458,2023-01-22,BR007,PD019,43.0,2500,0.05,102125.0,77400
TRX0000459,2023-01-22,BR004,PD016,3.0,11000,0.0,33000.0,25500
TRX0000460,2023-01-22,BR003,PD020,15.0,2200,0.0,33000.0,22500
TRX0000461,2023-01-22,BR008,PD006,321.0,3500,0.15,954975.0,898800
TRX0000462,2023-01-22,BR004,PD001,15.0,22000,0.0,330000.0,277500
TRX0000463,2023-01-22,BR004,PD001,-289.0,22000,0.0,-6358000.0,5346500
TRX0000464,2023-01-22,BR004,PD019,1.0,2500,0.05,2375.0,1800
TRX0000465,2023-01-23,BR002,PD014,29.0,3300,0.05,90915.0,78300
TRX0000466,2023-01-23,BR004,PD009,28.0,2000,0.15,47600.0,42000
TRX0000467,2023-01-23,BR004,PD025,28.0,34000,0.05,904400.0,784000
TRX0000468,2023-01-23,BR001,PD015,36.0,1800,0.1,58320.0,43200
TRX0000469,2023-01-23,BR006,PD001,31.0,22000,0.05,647900.0,573500
TRX0000470,2023-01-23,BR003,PD024,10.0,92000,0.15,782000.0,780000
TRX0000471,2023-01-23,BR003,PD019,2.0,2500,0.0,5000.0,3600
TRX0000472,2023-01-23,BR001,PD005,1.0,24000,0.15,20400.0,19500
TRX0000473,2023-01-23,BR003,PD008,28.0,11000,0.0,308000.0,238000
TRX0000474,2023-01-23,BR006,PD003,34.0,6000,0.05,193800.0,153000
TRX0000475,2023-01-23,BR004,PD010,8.0,6500,0.0,52000.0,38400
TRX0000476,2023-01-23,BR004,PD020,78.0,2200,0.0,171600.0,117000
TRX0000477,2023-01-23,BR003,PD002,79.0,15000,0.0,1185000.0,948000
TRX0000478,2023-01-23,BR002,PD009,24.0,2000,0.0,48000.0,36000
TRX0000479,2023-01-23,BR001,PD005,11.0,24000,0.0,264000.0,214500
TRX0000480,2023-01-23,BR001,PD006,10.0,3500,0.15,29750.0,28000
TRX0000481,2023-01-23,BR005,PD012,26.0,18500,0.0,481000.0,390000
TRX0000482,2023-01-23,BR003,PD015,39.0,1800,0.0,70200.0,46800
TRX0000483,2023-01-23,BR003,PD021,1.0,3000,0.1,2700.0,2200
TRX0000484,2023-01-23,BR003,PD025,29.0,34000,0.0,986000.0,812000
TRX0000485,2023-01-23,BR003,PD007,19.0,3300,0.15,53295.0,51300
TRX0000486,2023-01-23,BR004,PD006,14.0,3500,0.05,46550.0,39200
TRX0000487,2023-01-23,BR008,PD006,118.0,3500,0.0,413000.0,330400
TRX0000488,2023-01-23,BR004,PD025,6.0,34000,0.15,173400.0,168000
TRX0000489,2023-01-23,BR006,PD021,24.0,3000,0.05,68400.0,52800
TRX0000490,2023-01-23,BR001,PD007,22.0,3300,0.0,72600.0,59400
TRX0000491,2023-01-23,BR006,PD001,118.0,22000,0.05,2466200.0,2183000
TRX0000492,2023-01-23,BR004,PD024,396.0,92000,0.05,34610400.0,30888000
TRX0000493,2023-01-23,BR006,PD008,139.0,11000,0.1,1376100.0,1181500
TRX0000494,2023-01-23,BR008,PD003,34.0,6000,0.15,173400.0,153000
TRX0000495,2023-01-23,BR005,PD001,374.0,22000,0.15,6993800.0,6919000
TRX0000496,2023-01-24,BR008,PD007,38.0,3300,0.0,125400.0,102600
TRX0000496,2023-01-24,BR008,PD007,38.0,3300,0.0,125400.0,102600
TRX0000497,2023-01-24,BR002,PD019,9.0,2500,0.15,19125.0,16200
TRX0000498,2023-01-24,BR004,PD009,24.0,2000,0.1,43200.0,36000
TRX0000499,2023-01-24,BR001,PD025,30.0,34000,0.0,1020000.0,840000
TRX0000500,2023-01-24,BR008,PD003,226.0,6000,0.0,1356000.0,1017000
TRX0000501,2023-01-24,BR003,PD020,17.0,2200,0.0,37400.0,25500
TRX0000502,2023-01-24,BR003,PD018,30.0,3500,0.0,105000.0,75000
TRX0000503,2023-01-24,BR006,PD001,8.0,22000,0.0,176000.0,148000
TRX0000504,2023-01-24,BR001,PD025,31.0,34000,0.0,1054000.0,868000
TRX0000505,2023-01-24,BR003,PD011,7.0,20000,0.05,133000.0,115500
TRX0000506,2023-01-24,BR002,PD016,20.0,11000,0.15,187000.0,170000
TRX0000507,2023-01-24,BR002,PD015,29.0,1800,0.15,44370.0,34800
TRX0000508,2023-01-24,BR002,PD018,41.0,3500,0.1,129150.0,102500
TRX0000509,2023-01-24,BR007,PD005,29.0,24000,0.05,661200.0,565500
TRX0000510,2023-01-24,BR005,PD013,72.0,14500,0.0,1044000.0,828000
TRX0000511,2023-01-25,BR005,PD015,20.0,1800,0.05,34200.0,24000
TRX0000512,2023-01-25,BR007,PD018,19.0,3500,0.1,59850.0,47500
TRX0000513,2023-01-25,BR005,PD007,27.0,3300,0.0,89100.0,72900
TRX0000514,2023-01-25,BR005,PD014,31.0,3300,0.0,102300.0,83700
TRX0000515,2023-01-25,BR003,PD013,10.0,14500,0.15,123250.0,115000
TRX0000516,2023-01-25,BR002,PD005,41.0,24000,0.0,984000.0,799500
TRX0000517,2023-01-25,BR004,PD001,11.0,22000,0.0,242000.0,203500
TRX0000518,2023-01-25,BR002,PD009,19.0,2000,0.15,32300.0,28500
TRX0000519,2023-01-25,BR005,PD010,21.0,6500,0.05,129675.0,100800
TRX0000520,2023-01-25,BR004,PD020,29.0,2200,0.0,63800.0,43500
TRX0000521,2023-01-25,BR004,PD005,34.0,24000,0.15,693600.0,663000
TRX0000522,2023-01-25,BR004,PD014,25.0,3300,0.0,82500.0,67500
TRX0000523,2023-01-25,BR007,PD009,14.0,2000,0.0,28000.0,21000
TRX0000524,2023-01-25,BR004,PD006,41.0,3500,0.15,121975.0,114800
TRX0000525,2023-01-25,BR006,PD007,94.0,3300,0.05,294690.0,253800
TRX0000526,2023-01-25,BR007,PD002,113.0,15000,0.0,1695000.0,1356000
TRX0000527,2023-01-25,BR002,PD021,40.0,3000,0.0,120000.0,88000
TRX0000528,2023-01-25,BR005,PD011,21.0,20000,0.0,420000.0,346500
TRX0000529,2023-01-25,BR006,PD014,18.0,3300,0.1,53460.0,48600
TRX0000530,2023-01-25,BR003,PD018,11.0,3500,0.0,38500.0,27500
TRX0000531,2023-01-26,BR004,PD023,10.0,12000,0.0,120000.0,95000
TRX0000532,2023-01-26,BR006,PD023,419.0,12000,0.15,4273800.0,3980500
TRX0000533,2023-01-26,BR007,PD006,34.0,3500,0.0,119000.0,95200
TRX0000534,2023-01-26,BR005,PD013,16.0,14500,0.0,232000.0,184000
TRX0000535,2023-01-26,BR003,PD002,10.0,15000,0.0,150000.0,120000
TRX0000536,2023-01-26,BR006,PD018,266.0,3500,0.05,884450.0,665000
TRX0000537,2023-01-26,BR003,PD001,5.0,22000,0.15,93500.0,92500
TRX0000538,2023-01-26,BR008,PD016,23.0,11000,0.0,253000.0,195500
TRX0000539,2023-01-26,BR003,PD025,11.0,34000,0.05,355300.0,308000
TRX0000540,2023-01-26,BR007,PD007,26.0,3300,0.1,77220.0,70200
TRX0000541,2023-01-26,BR006,PD023,16.0,12000,0.0,192000.0,152000
TRX0000542,2023-01-26,BR006,PD012,39.0,18500,0.0,721500.0,585000
TRX0000543,2023-01-26,BR001,PD025,13.0,34000,0.15,375700.0,364000
TRX0000544,2023-01-26,BR007,PD007,358.0,3300,0.0,1181400.0,966600
TRX0000545,2023-01-26,BR003,PD002,4.0,15000,0.15,51000.0,48000
TRX0000546,2023-01-26,BR003,PD007,29.0,3300,0.0,95700.0,78300
TRX0000547,2023-01-26,BR001,PD003,10.0,6000,0.0,60000.0,45000
TRX0000548,2023-01-26,BR002,PD017,21.0,15500,0.15,276675.0,252000
TRX0000549,2023-01-26,BR001,PD022,17.0,45000,0.05,726750.0,646000
TRX0000550,2023-01-26,BR003,PD019,30.0,2500,0.0,75000.0,54000
TRX0000551,2023-01-26,BR002,PD009,19.0,2000,0.0,38000.0,28500
TRX0000552,2023-01-26,BR005,PD001,13.0,22000,0.1,257400.0,240500
TRX0000553,2023-01-26,BR003,PD018,33.0,3500,0.0,115500.0,82500
TRX0000554,2023-01-26,BR005,PD011,38.0,20000,0.0,760000.0,627000
TRX0000555,2023-01-26,BR001,PD019,35.0,2500,0.05,83125.0,63000
TRX0000556,2023-01-26,BR001,PD006,33.0,3500,0.1,103950.0,92400
TRX0000557,2023-01-26,BR006,PD006,379.0,3500,0.0,1326500.0,1061200
TRX0000558,2023-01-26,BR005,PD007,26.0,3300,0.1,77220.0,70200
TRX0000559,2023-01-26,BR003,PD016,4.0,11000,0.0,44000.0,34000
TRX0000560,2023-01-27,BR001,PD014,9.0,3300,0.1,26730.0,24300
TRX0000561,2023-01-27,BR001,PD008,15.0,11000,0.05,156750.0,127500
TRX0000562,2023-01-27,BR004,PD009,39.0,2000,0.05,74100.0,58500
TRX0000563,2023-01-27,BR006,PD001,10.0,22000,0.0,220000.0,185000
TRX0000564,2023-01-27,BR008,PD025,7.0,34000,0.0,238000.0,196000
TRX0000565,2023-01-27,BR004,PD010,8.0,6500,0.0,52000.0,38400
TRX0000566,2023-01-27,BR004,PD005,37.0,24000,0.0,888000.0,721500
TRX0000567,2023-01-27,BR002,PD021,14.0,3000,0.05,39900.0,30800
TRX0000568,2023-01-27,BR006,PD016,32.0,11000,0.0,352000.0,272000
TRX0000569,2023-01-27,BR006,PD022,5.0,45000,0.0,225000.0,190000
TRX0000570,2023-01-27,BR001,PD015,39.0,1800,0.15,59670.0,46800
TRX0000571,2023-01-27, BR006 ,PD003,11.0,6000,0.15,56100.0,49500
TRX0000572,2023-01-27,BR008,PD014,34.0,3300,0.15,95370.0,91800
TRX0000573,2023-01-27,BR003,PD019,186.0,2500,0.15,395250.0,334800
TRX0000574,2023-01-27,BR006,PD001,7.0,22000,0.0,154000.0,129500
TRX0000575,2023-01-27,BR002,PD025,22.0,34000,0.05,710600.0,616000
TRX0000576,2023-01-27,BR003,PD014,1.0,3300,0.0,3300.0,2700
TRX0000577,2023-01-27,BR006,PD023,4.0,12000,0.0,48000.0,38000
TRX0000578,2023-01-27,BR004,PD001,66.0,22000,0.0,1452000.0,1221000
TRX0000579,2023-01-27,BR003,PD023,31.0,12000,0.0,372000.0,294500
TRX0000580,2023-01-27,BR008,PD019,32.0,2500,0.0,80000.0,57600
TRX0000581,2023-01-27,BR008,PD007,16.0,3300,0.1,47520.0,43200
TRX0000582,2023-01-27,BR004,PD023,6.0,12000,0.1,64800.0,57000
TRX0000583,2023-01-27,BR008,PD001,40.0,22000,0.0,880000.0,740000
TRX0000584,2023-01-27,BR002,PD002,38.0,15000,0.0,570000.0,456000
TRX0000585,2023-01-28,BR004,PD007,6.0,3300,0.05,18810.0,16200
TRX0000586,2023-01-28,BR008,PD025,24.0,34000,0.15,693600.0,672000
TRX0000587,2023-01-28,BR006,PD006,43.0,3500,0.05,142975.0,120400
TRX0000588,2023-01-28,BR004,PD016,3.0,11000,0.0,33000.0,25500
TRX0000589,2023-01-28,BR001,PD016,35.0,11000,0.15,327250.0,297500
TRX0000590,2023-01-28,BR002,PD025,5.0,34000,0.0,170000.0,140000
TRX0000591,2023-01-28,BR001,PD006,30.0,3500,0.0,105000.0,84000
TRX0000592,2023-01-28,BR004,PD018,18.0,3500,0.15,53550.0,45000
TRX0000593,2023-01-28,BR001,PD004,43.0,28000,0.0,1204000.0,946000
TRX0000594,2023-01-28,BR001,PD016,38.0,11000,0.0,418000.0,323000
TRX0000595,2023-01-28,BR002,PD021,26.0,3000,0.15,66300.0,57200
TRX0000596,2023-01-28,BR004,PD006,245.0,3500,0.0,857500.0,686000
TRX0000597,2023-01-28,BR004,PD005,25.0,24000,0.05,570000.0,487500
TRX0000598,2023-01-28,BR001,PD008,18.0,11000,0.05,188100.0,153000
TRX0000599,2023-01-28,BR002,PD003,38.0,6000,0.15,193800.0,171000
TRX0000600,2023-01-28,BR006,PD015,2.0,1800,0.0,3600.0,2400
TRX0000601,2023-01-28,BR006,PD025,43.0,34000,0.0,1462000.0,1204000
TRX0000602,2023-01-28,BR002,PD025,12.0,34000,0.05,387600.0,336000
TRX0000603,2023-01-28,BR004,PD014,27.0,3300,0.0,89100.0,72900
TRX0000604,2023-01-28,BR001,PD001,19.0,22000,0.0,418000.0,351500
TRX0000605,2023-01-29,BR007,PD009,40.0,2000,0.15,68000.0,60000
TRX0000606,2023-01-29,BR004,PD023,38.0,12000,0.0,456000.0,361000
TRX0000607,2023-01-29,BR005,PD021,1.0,3000,0.0,3000.0,2200
TRX0000608,2023-01-29,BR008,PD001,426.0,22000,0.05,8903400.0,7881000
TRX0000609,2023-01-29,BR003,PD001,12.0,22000,0.0,264000.0,222000
TRX0000610,2023-01-29,BR008,PD006,27.0,3500,0.0,94500.0,75600
TRX0000611,2023-01-29,BR005,PD006,47.0,3500,0.05,156275.0,131600
TRX0000612,2023-01-29,BR004,PD002,24.0,15000,0.05,342000.0,288000
TRX0000613,2023-01-29,BR007,PD014,32.0,3300,0.1,95040.0,86400
TRX0000614,2023-01-29,BR008,PD020,37.0,2200,0.1,73260.0,55500
TRX0000615,2023-01-29,BR003,PD014,5.0,3300,0.0,16500.0,13500
TRX0000616,2023-01-29,BR003,PD006,104.0,3500,0.0,364000.0,291200
TRX0000617,2023-01-29,BR008,PD014,43.0,3300,0.0,141900.0,116100
TRX0000618,2023-01-29,BR001,PD016,43.0,11000,0.15,402050.0,365500
TRX0000619,2023-01-29,BR008,PD006,31.0,3500,0.05,103075.0,86800
TRX0000620,2023-01-30,BR007,PD021,13.0,3000,0.1,35100.0,28600
TRX0000621,2023-01-30,BR006,PD008,17.0,11000,0.15,158950.0,144500
TRX0000622,2023-01-30,BR008,PD014,9.0,3300,0.0,29700.0,24300
TRX0000623,2023-01-30,BR006,PD025,31.0,34000,0.0,1054000.0,868000
TRX0000624,2023-01-30,BR001,PD006,30.0,3500,0.1,94500.0,84000
TRX0000625,2023-01-30,BR003,PD015,29.0,1800,0.0,52200.0,34800
TRX0000626,2023-01-30,BR008,PD021,16.0,3000,0.0,48000.0,35200
TRX0000627,2023-01-30,BR006,PD004,17.0,28000,0.1,428400.0,374000
TRX0000628,2023-01-30,BR008,PD009,416.0,2000,0.05,790400.0,624000
TRX0000629,2023-01-30,BR003,PD007,383.0,3300,0.15,1074315.0,1034100
TRX0000630,2023-01-30,BR006,PD025,39.0,34000,0.0,1326000.0,1092000
TRX0000631,2023-01-30,BR004,PD022,34.0,45000,0.0,1530000.0,1292000
TRX0000632,2023-01-30,BR004,PD005,41.0,24000,0.15,836400.0,799500
TRX0000633,2023-01-30,BR002,PD001,11.0,22000,0.1,217800.0,203500
TRX0000634,2023-01-30,BR008,PD025,12.0,34000,0.1,367200.0,336000
TRX0000635,2023-01-30,BR006,PD015,26.0,1800,0.0,46800.0,31200
TRX0000636,2023-01-30,BR001,PD019,1.0,2500,0.0,2500.0,1800
TRX0000637,2023-01-30,BR007,PD002,2.0,15000,0.15,25500.0,24000
TRX0000638,2023-01-30,BR003,PD001,13.0,22000,0.15,243100.0,240500
TRX0000639,2023-01-30,BR002,PD003,19.0,6000,0.05,108300.0,85500
TRX0000640,2023-01-30,BR003,PD005,9.0,24000,0.05,205200.0,175500
TRX0000641,2023-01-30,BR003,PD021,10.0,3000,0.1,27000.0,22000
TRX0000642,2023-01-30,BR005,PD005,8.0,24000,0.0,192000.0,156000
TRX0000643,2023-01-31,BR003,PD025,10.0,34000,0.0,340000.0,280000
TRX0000644,2023-01-31,BR001,PD002,388.0,15000,0.0,5820000.0,4656000
TRX0000645,2023-01-31,BR008,PD023,23.0,12000,0.05,262200.0,218500
TRX0000646,2023-01-31,BR001,PD022,6.0,45000,0.0,270000.0,228000
TRX0000647,2023-01-31,BR008,PD010,23.0,6500,0.15,127075.0,110400
TRX0000648,2023-01-31,BR005,PD007,30.0,3300,0.05,94050.0,81000
TRX0000649,2023-01-31,BR007,PD005,22.0,24000,0.05,501600.0,429000
TRX0000650,2023-01-31,BR007,PD016,6.0,11000,0.0,66000.0,51000
TRX0000651,2023-01-31,BR002,PD007,23.0,3300,0.0,75900.0,62100
TRX0000652,2023-01-31,BR003,PD013,23.0,14500,0.0,333500.0,264500
TRX0000653,2023-01-31,BR003,PD009,31.0,2000,0.0,62000.0,46500
TRX0000654,2023-01-31,BR002,PD012,34.0,18500,0.0,629000.0,510000
TRX0000655,2023-01-31,BR001,PD018,30.0,3500,0.15,89250.0,75000
TRX0000656,2023-01-31,BR004,PD025,22.0,34000,0.1,673200.0,616000
TRX0000657,2023-01-31,BR003,PD014,421.0,3300,0.15,1180905.0,1136700
TRX0000658,2023-01-31,BR004,PD022,14.0,45000,0.0,630000.0,532000
TRX0000659,2023-01-31,BR007,PD001,7.0,22000,0.1,138600.0,129500
TRX0000660,2023-01-31,BR005,PD015,28.0,1800,0.05,47880.0,33600
TRX0000661,2023-01-31,BR008,PD025,17.0,34000,0.0,578000.0,476000
TRX0000662,2023-01-31,BR001,PD017,11.0,15500,0.15,144925.0,132000
TRX0000663,2023-01-31,BR004,PD007,23.0,3300,0.0,75900.0,62100
TRX0000664,2023-01-31,BR004,PD014,245.0,3300,0.1,727650.0,661500
TRX0000665,2023-01-31,BR007,PD020,24.0,2200,0.1,47520.0,36000
TRX0000666,2023-01-31,BR001,PD005,11.0,24000,0.1,237600.0,214500
TRX0000667,2023-01-31,BR008,PD024,39.0,92000,0.0,3588000.0,3042000
TRX0000668,2023-01-31,BR007,PD022,71.0,45000,0.0,3195000.0,2698000
TRX0000669,2023-01-31,BR004,PD015,5.0,1800,0.0,9000.0,6000
TRX0000670,2023-01-31,BR005,PD017,15.0,15500,0.05,220875.0,180000
TRX0000671,2023-01-31,BR003,PD006,4.0,3500,0.0,14000.0,11200
TRX0000672,2023-01-31,BR001,PD021,39.0,3000,0.0,117000.0,85800
TRX0000673,2023-01-31,BR007,PD017,389.0,15500,0.0,6029500.0,4668000
TRX0000674,2023-01-31,BR008,PD012,1.0,18500,0.0,18500.0,15000
